LocationID,census_tract_id,apportion_weight
73,4119900,0.067330
73,4120100,0.059540
73,4120300,0.067239
73,4120500,0.073908
73,4120701,0.138331
73,4120702,0.114266
74,1017800,0.108705
74,1018000,0.093392
74,1018200,0.077733
74,1018400,0.077715
74,1018800,0.065298
74,1019200,0.083231
74,1019400,0.076859
74,1019600,0.077670
74,1019800,0.099239
74,1021000,0.088426
74,1024200,0.151731
75,1015602,0.070268
75,1015802,0.033127
75,1016002,0.033250
75,1016200,0.175705
75,1016400,0.114797
75,1016600,0.112432
75,1016800,0.129214
75,1017000,0.118272
75,1017200,0.114848
75,1017401,0.065198
75,1017402,0.032889
76,3107001,0.112177
76,3107002,0.156047
76,3107003,0.019802
76,3107800,0.046609
76,3109800,0.078602
76,3110400,0.068302
76,3110600,0.015749
76,3111000,0.011533
76,3111600,0.045980
76,3111800,0.014967
76,3112000,0.015890
76,3112400,0.016373
76,3115000,0.014569
76,3115200,0.015295
76,3116000,0.013940
76,3116200,0.013204
76,3116400,0.016716
76,3116600,0.014675
76,3116800,0.013251
76,3117000,0.014146
76,3119200,0.020711
76,3119400,0.016803
76,3119600,0.028128
76,3119800,0.030171
76,3120000,0.013861
76,3120801,0.018543
76,3120802,0.010848
76,3120803,0.014247
76,3121000,0.014684
76,3121400,0.015943
76,3122000,0.098233
77,3112200,0.090070
77,3112600,0.093491
77,3112800,0.102220
77,3113000,0.107555
77,3113200,0.108765
77,3113400,0.085125
77,3114400,0.238053
77,3115600,0.088720
77,3115800,0.086000
78,2022000,0.116696
78,2035900,0.075215
78,2036100,0.091737
78,2036300,0.123558
78,2036501,0.053777
78,2036502,0.054579
78,2036700,0.052245
78,2036901,0.055478
78,2036902,0.034964
78,2037100,0.110601
78,2037300,0.096831
78,2037504,0.134319
79,1003002,0.077228
79,1003200,0.214322
79,1003400,0.157659
79,1003602,0.088219
79,1003800,0.200154
79,1004001,0.091360
79,1004002,0.085629
79,1004200,0.085428
80,3044901,0.105893
80,3044902,0.480790
80,3047700,0.059889
80,3048100,0.041641
80,3049100,0.058640
80,3049500,0.035523
80,3049700,0.045317
80,3050100,0.047478
80,3050300,0.034476
80,3050500,0.046605
80,3051100,0.043749
81,2035600,0.103784
81,2035800,0.174698
81,2036400,0.054539
81,2038600,0.109663
81,2045600,0.230137
81,2045800,0.064279
81,2046000,0.077080
81,2048401,0.134875
81,2048402,0.050944
82,4026700,0.069836
82,4026901,0.038083
82,4026902,0.026155
82,4027101,0.029958
82,4027102,0.016353
82,4045700,0.050151
82,4045900,0.045604
82,4046100,0.037967
82,4046300,0.052954
82,4046500,0.043233
82,4046700,0.047326
82,4046901,0.024882
82,4046902,0.025558
82,4047100,0.052374
82,4047300,0.064818
82,4047500,0.093375
82,4048100,0.046323
82,4049900,0.153572
82,4068300,0.081478
83,4024300,0.271796
83,4026501,0.053015
83,4026502,0.033887
83,4047900,0.195054
83,4048301,0.042858
83,4048302,0.066578
83,4048500,0.157192
83,4048900,0.179621
84,5015602,0.068369
84,5017005,0.107778
84,5017011,0.055831
84,5017012,0.071339
84,5017600,0.256944
84,5019800,0.439739
85,3079001,0.044834
85,3079002,0.090479
85,3079201,0.080577
85,3079202,0.080024
85,3079400,0.164681
85,3081800,0.117032
85,3082400,0.158878
85,3082600,0.147556
85,3082800,0.115939
86,4099801,0.090867
86,4099802,0.086218
86,4100801,0.127346
86,4100803,0.069147
86,4100804,0.137595
86,4101002,0.107048
86,4101003,0.046532
86,4101004,0.113734
86,4103201,0.079685
86,4103202,0.141827
87,1000700,0.546056
87,1001502,0.453944
88,1000900,1.000000
89,3046000,0.046587
89,3046201,0.030527
89,3048000,0.036327
89,3048200,0.046888
89,3050600,0.039145
89,3050801,0.018648
89,3050803,0.013327
89,3050804,0.024539
89,3051001,0.018304
89,3051002,0.025464
89,3051200,0.033291
89,3051400,0.043080
89,3051601,0.027578
89,3051602,0.021650
89,3051800,0.047964
89,3052000,0.045455
89,3052600,0.040304
89,3052800,0.041809
89,3076400,0.038462
89,3076600,0.019613
89,3077000,0.038921
89,3077200,0.096185
89,3077400,0.035293
89,3078601,0.020572
89,3078602,0.019970
89,3078801,0.022120
89,3078802,0.015219
89,3152200,0.092757
90,1008100,0.335968
90,1008700,0.318892
90,1009100,0.345140
91,3065000,0.032928
91,3067200,0.034413
91,3067400,0.037544
91,3067600,0.030784
91,3067800,0.032927
91,3068000,0.033455
91,3068200,0.040064
91,3068800,0.031037
91,3069000,0.034262
91,3069200,0.035942
91,3072000,0.031318
91,3072200,0.050969
91,3072400,0.038078
91,3072600,0.054531
91,3072800,0.042011
91,3073000,0.036648
91,3073200,0.031700
91,3073400,0.029938
91,3073600,0.035257
91,3073800,0.035737
91,3074000,0.032169
91,3074200,0.034529
91,3074400,0.033794
91,3074600,0.039958
91,3077600,0.036956
91,3094401,0.071867
91,3094402,0.021181
92,4079701,0.031745
92,4079702,0.081379
92,4084500,0.053837
92,4084901,0.057421
92,4084902,0.028360
92,4085300,0.055643
92,4085500,0.037197
92,4085700,0.037714
92,4085900,0.041576
92,4086500,0.045064
92,4086900,0.172368
92,4087100,0.125917
92,4088902,0.081733
92,4088903,0.099996
92,4116100,0.050050
93,4038302,1.000000
94,2023703,0.169991
94,2023704,0.115353
94,2023900,0.303297
94,2038301,0.163448
94,2038303,0.128459
94,2038304,0.119453
95,4064500,0.058818
95,4070700,0.041328
95,4070900,0.040896
95,4071100,0.068336
95,4071303,0.026349
95,4071304,0.029064
95,4071305,0.024945
95,4071306,0.033646
95,4071900,0.030146
95,4072100,0.031449
95,4072300,0.087519
95,4072900,0.036062
95,4073100,0.035095
95,4073700,0.039240
95,4073900,0.041698
95,4074100,0.031996
95,4074300,0.036030
95,4074500,0.031494
95,4074700,0.054902
95,4074900,0.066686
95,4075701,0.036740
95,4075702,0.065392
95,4076901,0.033406
95,4076902,0.018761
96,4056100,0.565009
96,4064102,0.434991
97,3002901,0.070860
97,3003101,0.098501
97,3003102,0.089125
97,3003300,0.107564
97,3003500,0.086977
97,3017900,0.103555
97,3018100,0.110764
97,3018300,0.089759
97,3018501,0.072240
97,3018700,0.055740
97,3021100,0.114914
98,4128300,0.432383
98,4133300,0.152031
98,4133900,0.049759
98,4134100,0.129569
98,4134701,0.101684
98,4134702,0.134575
99,5022801,0.412745
99,5022802,0.587255
100,1010900,0.500060
100,1011300,0.499940
101,4155101,0.112742
101,4155103,0.170370
101,4155104,0.167732
101,4157901,0.216505
101,4157902,0.171144
101,4157903,0.161508
102,4056500,0.043399
102,4056700,0.111775
102,4057700,0.067817
102,4057900,0.024795
102,4062300,0.056418
102,4062500,0.071397
102,4062700,0.056571
102,4062900,0.066253
102,4063301,0.048520
102,4063302,0.049801
102,4063500,0.068142
102,4063700,0.248404
102,4063900,0.086710
103,1000100,0.192755
103,1000500,0.807245
106,3011700,0.188921
106,3011901,0.440247
106,3011902,0.231524
106,3012100,0.139309
107,1004800,0.255226
107,1005000,0.238245
107,1006400,0.257029
107,1006800,0.249500
108,3030600,0.066554
108,3030800,0.229666
108,3031401,0.150626
108,3031402,0.134796
108,3037401,0.077299
108,3037402,0.104394
108,3038200,0.080589
108,3038600,0.086347
108,3039800,0.069728
109,5013203,0.124081
109,5014604,0.135584
109,5014605,0.106016
109,5014606,0.212565
109,5014607,0.082082
109,5014608,0.053926
109,5015601,0.171897
109,5015603,0.113848
110,5015400,1.000000
111,3017500,1.000000
112,3049900,0.043343
112,3056100,0.101373
112,3056301,0.054728
112,3056302,0.058080
112,3056500,0.072381
112,3056900,0.038946
112,3057100,0.053612
112,3057300,0.051865
112,3057500,0.055304
112,3057901,0.074885
112,3057902,0.150250
112,3058901,0.061470
112,3058902,0.068016
112,3059100,0.058424
112,3059300,0.057324
113,1005700,0.196652
113,1005900,0.213862
113,1006100,0.261445
113,1006300,0.328040
114,1005501,0.281956
114,1005502,0.261792
114,1006500,0.456252
115,5003300,0.243887
115,5003900,0.166717
115,5004001,0.086900
115,5004002,0.092452
115,5004003,0.059763
115,5004004,0.097705
115,5004700,0.252575
116,1022500,0.175714
116,1022700,0.101511
116,1022900,0.141476
116,1023100,0.122860
116,1023300,0.156871
116,1023501,0.120745
116,1023700,0.180822
117,4094202,0.123015
117,4094203,0.088528
117,4095400,0.141098
117,4096400,0.149227
117,4097202,0.100311
117,4097204,0.068123
117,4097205,0.030650
117,4097206,0.053383
117,4097207,0.144347
117,4099200,0.101318
118,5017701,0.172164
118,5017702,0.034184
118,5018100,0.304981
118,5027702,0.085100
118,5027704,0.031381
118,5027705,0.031010
118,5027706,0.025557
118,5027900,0.315622
119,2018900,0.239437
119,2019300,0.157907
119,2019900,0.116302
119,2020100,0.180750
119,2021100,0.100319
119,2021302,0.110611
119,2021900,0.094675
120,1031100,1.000000
121,4122300,0.136496
121,4122702,0.124257
121,4122703,0.121933
121,4122704,0.073028
121,4124100,0.139048
121,4124700,0.134825
121,4126500,0.055848
121,4126700,0.214564
122,4048200,0.107208
122,4048400,0.195161
122,4050000,0.157818
122,4050201,0.079107
122,4050202,0.071886
122,4050400,0.101730
122,4050600,0.096890
122,4050800,0.103262
122,4051000,0.086937
123,3038800,0.071040
123,3039000,0.062412
123,3039200,0.062541
123,3039400,0.068944
123,3039600,0.058611
123,3041401,0.048488
123,3041402,0.055333
123,3041600,0.058344
123,3041800,0.059123
123,3042000,0.060688
123,3042200,0.081463
123,3055400,0.060746
123,3055600,0.069354
123,3058200,0.057960
123,3058400,0.067654
123,3058800,0.057301
124,4006201,0.068001
124,4006202,0.195150
124,4088400,0.256328
124,4089201,0.299732
124,4089202,0.180789
125,1003700,1.000000
126,2008900,0.023646
126,2009301,0.123856
126,2009302,0.384187
126,2011502,0.074822
126,2011701,0.048416
126,2011702,0.251577
126,2011900,0.036295
126,2012102,0.011177
126,2012701,0.023614
126,2015900,0.022409
127,1029100,0.140358
127,1029300,0.117584
127,1029500,0.101516
127,1029900,0.460398
127,1030300,0.117166
127,1030700,0.062979
128,1029700,1.000000
129,4027301,0.022221
129,4027302,0.026262
129,4027500,0.040007
129,4027701,0.016615
129,4027702,0.022649
129,4027900,0.040041
129,4028100,0.039292
129,4028300,0.040039
129,4028500,0.035608
129,4028700,0.044047
129,4028900,0.038906
129,4029100,0.057559
129,4030903,0.079231
129,4030904,0.090534
129,4030905,0.043104
129,4030906,0.048815
129,4032700,0.033982
129,4032900,0.098437
129,4033700,0.033981
129,4033900,0.033974
129,4034700,0.083330
129,4035100,0.031366
130,4020400,0.065275
130,4020600,0.033269
130,4020800,0.122508
130,4021200,0.053712
130,4023800,0.035661
130,4024000,0.061297
130,4024600,0.069190
130,4044400,0.205062
130,4044601,0.051174
130,4044602,0.038702
130,4046000,0.050354
130,4046200,0.056777
130,4046800,0.052243
130,4047000,0.052293
130,4048000,0.052482
131,4045800,0.061693
131,4046400,0.057729
131,4046600,0.060544
131,4047200,0.130637
131,4047600,0.135723
131,4047801,0.130899
131,4047802,0.033364
131,4049201,0.072303
131,4049202,0.048218
131,4127700,0.268889
132,4071600,1.000000
133,3048400,0.141684
133,3048600,0.118807
133,3048800,0.097076
133,3049000,0.130550
133,3049200,0.112003
133,3049400,0.124004
133,3049600,0.137467
133,3049800,0.138409
134,4013400,0.101258
134,4013600,0.080571
134,4013800,0.090271
134,4014000,0.117992
134,4021601,0.120559
134,4021602,0.059608
134,4021603,0.159220
134,4077300,0.148626
134,4077500,0.121896
135,4077902,0.128162
135,4077903,0.059830
135,4077904,0.088573
135,4077905,0.061643
135,4077906,0.066148
135,4077907,0.049580
135,4077908,0.045889
135,4079300,0.195424
135,4080900,0.228855
135,4125700,0.075897
136,2025300,0.101994
136,2025500,0.137049
136,2026100,0.143066
136,2026300,0.130502
136,2026500,0.165153
136,2026900,0.322236
137,1006200,0.453111
137,1006600,0.271402
137,1007001,0.139645
137,1007002,0.135842
138,4031700,0.020707
138,4033100,0.979293
139,4032800,0.087558
139,4035800,0.125138
139,4061601,0.091330
139,4061800,0.057671
139,4062000,0.052675
139,4062400,0.118047
139,4062600,0.103176
139,4063000,0.046231
139,4063200,0.070818
